"h3_address","year","yield"
"842662bffffffff",2023,233.2
"842662bffffffff",2024,249.9
"842662dffffffff",2010,168
"842662dffffffff",2011,179.3
"842662dffffffff",2012,134.8
"842662dffffffff",2013,192.8
"842662dffffffff",2014,235.7
"842662dffffffff",2015,178
"842662dffffffff",2016,233.8
"842662dffffffff",2017,235
"842662dffffffff",2018,239.3
"842662dffffffff",2019,210.7
"842662dffffffff",2020,212.5
"842662dffffffff",2021,213.5
"842662dffffffff",2022,242.9
"842662dffffffff",2023,230
"842662dffffffff",2024,252
"8426631ffffffff",2010,170.4
"8426631ffffffff",2011,160.6
"8426631ffffffff",2012,86.9
"8426631ffffffff",2013,183.9
"8426631ffffffff",2014,223.9
"8426631ffffffff",2015,188.2
"8426631ffffffff",2016,204.2
"8426631ffffffff",2017,213.6
"8426631ffffffff",2018,233.6
"8426631ffffffff",2019,186.3
"8426631ffffffff",2020,207.8
"8426631ffffffff",2021,224.6
"8426631ffffffff",2022,229.7
"8426631ffffffff",2023,223.5
"8426631ffffffff",2024,232.7
"8426633ffffffff",2010,150.2
"8426633ffffffff",2011,152.2
"8426633ffffffff",2012,44.5
"8426633ffffffff",2013,171.9
"8426633ffffffff",2014,196.9
"8426633ffffffff",2015,166
"8426633ffffffff",2016,183
"8426633ffffffff",2017,193.9
"8426633ffffffff",2018,212.5
"8426633ffffffff",2019,170.8
"8426633ffffffff",2020,193
"8426633ffffffff",2021,214.3
"8426633ffffffff",2022,218.6
"8426633ffffffff",2023,207.6
"8426633ffffffff",2024,215.7
"8426635ffffffff",2010,173.6
"8426635ffffffff",2011,155.4
"8426635ffffffff",2012,112
"8426635ffffffff",2013,186.3
"8426635ffffffff",2014,228.7
"8426635ffffffff",2015,209.2
"8426635ffffffff",2016,217.8
"8426635ffffffff",2017,220.8
"8426635ffffffff",2018,242.8
"8426635ffffffff",2019,192.7
"8426635ffffffff",2020,206.6
"8426635ffffffff",2021,226.8
"8426635ffffffff",2022,224
"8426635ffffffff",2023,231.2
"8426635ffffffff",2024,235.2
"8426637ffffffff",2010,149.5
"8426637ffffffff",2011,159.8
"8426637ffffffff",2012,33.6
"8426637ffffffff",2013,176.9
"8426637ffffffff",2014,197.5
"8426637ffffffff",2015,158
"8426637ffffffff",2016,182.8
"8426637ffffffff",2017,185.8
"8426637ffffffff",2018,220.3
"8426637ffffffff",2019,169.1
"8426637ffffffff",2020,189.6
"8426637ffffffff",2021,218.8
"8426637ffffffff",2022,227
"8426637ffffffff",2023,211.4
"8426637ffffffff",2024,231.4
"8426639ffffffff",2010,169.1
"8426639ffffffff",2011,155.4
"8426639ffffffff",2012,108.3
"8426639ffffffff",2013,180.8
"8426639ffffffff",2014,212
"8426639ffffffff",2015,179.7
"8426639ffffffff",2016,208
"8426639ffffffff",2017,204.5
"8426639ffffffff",2018,214.4
"8426639ffffffff",2019,168.8
"8426639ffffffff",2020,206.4
"8426639ffffffff",2021,207.2
"8426639ffffffff",2022,218.8
"8426639ffffffff",2023,225.2
"8426639ffffffff",2024,234.5
"842663bffffffff",2010,165.4
"842663bffffffff",2011,165.3
"842663bffffffff",2012,90
"842663bffffffff",2013,192
"842663bffffffff",2014,173.7
"842663bffffffff",2015,189
"842663bffffffff",2016,200
"842663bffffffff",2017,208.8
"842663bffffffff",2018,217.9
"842663bffffffff",2019,195.5
"842663bffffffff",2020,202.2
"842663bffffffff",2021,207.9
"842663bffffffff",2022,222.1
"842663bffffffff",2023,224.1
"842663bffffffff",2024,228.4
"842663dffffffff",2010,169.3
"842663dffffffff",2011,162.6
"842663dffffffff",2012,116.4
"842663dffffffff",2013,183.4
"842663dffffffff",2014,227.7
"842663dffffffff",2015,204.9
"842663dffffffff",2016,224.2
"842663dffffffff",2017,213.7
"842663dffffffff",2018,235.5
"842663dffffffff",2019,191.8
"842663dffffffff",2020,204.4
"842663dffffffff",2021,228.3
"842663dffffffff",2022,224.1
"842663dffffffff",2023,222.9
"842663dffffffff",2024,240.3
"8426641ffffffff",2010,167.4
"8426641ffffffff",2011,167.7
"8426641ffffffff",2012,168.4
"8426641ffffffff",2013,162.3
"8426641ffffffff",2014,158.1
"8426641ffffffff",2015,135.3
"8426641ffffffff",2016,184.7
"8426641ffffffff",2017,207.2
"8426641ffffffff",2018,195
"8426641ffffffff",2019,167.1
"8426641ffffffff",2020,179.1
"8426641ffffffff",2021,188.5
"8426641ffffffff",2022,190.8
"8426641ffffffff",2023,209.6
"8426641ffffffff",2024,203
"8426643ffffffff",2010,166.7
"8426643ffffffff",2011,160.4
"8426643ffffffff",2012,131.9
"8426643ffffffff",2013,172.1
"8426643ffffffff",2014,169.5
"8426643ffffffff",2015,91.5
"8426643ffffffff",2016,192.8
"8426643ffffffff",2017,199.8
"8426643ffffffff",2018,184.4
"8426643ffffffff",2019,171.9
"8426643ffffffff",2020,185.8
"8426643ffffffff",2021,185.9
"8426643ffffffff",2022,200.1
"8426643ffffffff",2023,204.8
"8426643ffffffff",2024,199.9
"8426645ffffffff",NA,NA
"8426647ffffffff",2010,149.1
"8426647ffffffff",2011,157.2
"8426647ffffffff",2012,123
"8426647ffffffff",2013,173
"8426647ffffffff",2014,177
"8426647ffffffff",2015,115.8
"8426647ffffffff",2016,205.1
"8426647ffffffff",2017,209.3
"8426647ffffffff",2018,181.2
"8426647ffffffff",2019,175.7
"8426647ffffffff",2020,174.1
"8426647ffffffff",2021,192.3
"8426647ffffffff",2022,212.9
"8426647ffffffff",2023,213.8
"8426647ffffffff",2024,215.6
"842664bffffffff",2010,171.6
"842664bffffffff",2011,159.7
"842664bffffffff",2012,128.4
"842664bffffffff",2013,182
"842664bffffffff",2014,167.8
"842664bffffffff",2015,165.4
"842664bffffffff",2016,175.2
"842664bffffffff",2017,196.3
"842664bffffffff",2018,179.2
"842664bffffffff",2019,159.6
"842664bffffffff",2020,169.4
"842664bffffffff",2021,194.7
"842664bffffffff",2022,193.1
"842664bffffffff",2023,206.7
"842664bffffffff",2024,190.6
"8426651ffffffff",2010,151.5
"8426651ffffffff",2011,149.8
"8426651ffffffff",2012,114.5
"8426651ffffffff",2013,186.4
"8426651ffffffff",2014,199.9
"8426651ffffffff",2015,142
"8426651ffffffff",2016,184.4
"8426651ffffffff",2017,191.5
"8426651ffffffff",2018,190.1
"8426651ffffffff",2019,180.9
"8426651ffffffff",2020,197.9
"8426651ffffffff",2021,201.3
"8426651ffffffff",2022,211
"8426651ffffffff",2023,220.6
"8426651ffffffff",2024,209.9
"8426653ffffffff",2010,192.3
"8426653ffffffff",2011,180.9
"8426653ffffffff",2012,171.8
"8426653ffffffff",2013,203.7
"8426653ffffffff",2014,219.7
"8426653ffffffff",2015,181.6
"8426653ffffffff",2016,208.7
"8426653ffffffff",2017,203.6
"8426653ffffffff",2018,234.9
"8426653ffffffff",2019,187.4
"8426653ffffffff",2020,234.4
"8426653ffffffff",2021,240.3
"8426653ffffffff",2022,223.9
"8426653ffffffff",2023,240.2
"8426653ffffffff",2024,225.7
"8426655ffffffff",2010,166.7
"8426655ffffffff",2011,170.4
"8426655ffffffff",2012,113.6
"8426655ffffffff",2013,189.5
"8426655ffffffff",2014,198.7
"8426655ffffffff",2015,120.4
"8426655ffffffff",2016,200.1
"8426655ffffffff",2017,197.3
"8426655ffffffff",2018,197.6
"8426655ffffffff",2019,171.6
"8426655ffffffff",2020,202
"8426655ffffffff",2021,200.8
"8426655ffffffff",2022,207.1
"8426655ffffffff",2023,219.4
"8426655ffffffff",2024,205.3
"8426657ffffffff",2010,168.6
"8426657ffffffff",2011,169.2
"8426657ffffffff",2012,118.5
"8426657ffffffff",2013,197.6
"8426657ffffffff",2014,216.1
"8426657ffffffff",2015,162
"8426657ffffffff",2016,205.2
"8426657ffffffff",2017,199.1
"8426657ffffffff",2018,218.9
"8426657ffffffff",2019,196
"8426657ffffffff",2020,219.1
"8426657ffffffff",2021,215.3
"8426657ffffffff",2022,219.3
"8426657ffffffff",2023,236.3
"8426657ffffffff",2024,232.2
"8426659ffffffff",2010,169.6
"8426659ffffffff",2011,149
"8426659ffffffff",2012,102.3
"8426659ffffffff",2013,177.5
"8426659ffffffff",2014,174.6
"8426659ffffffff",2015,157.8
"8426659ffffffff",2016,172.2
"8426659ffffffff",2017,194.7
"8426659ffffffff",2018,179
"8426659ffffffff",2019,181.1
"8426659ffffffff",2020,175.2
"8426659ffffffff",2021,198.5
"8426659ffffffff",2022,213.1
"8426659ffffffff",2023,213.1
"8426659ffffffff",2024,196.4
"842665bffffffff",2010,163.6
"842665bffffffff",2011,141.5
"842665bffffffff",2012,108.1
"842665bffffffff",2013,187.5
"842665bffffffff",2014,176.4
"842665bffffffff",2015,136
"842665bffffffff",2016,180.1
"842665bffffffff",2017,181.6
"842665bffffffff",2018,209.2
"842665bffffffff",2019,189.8
"842665bffffffff",2020,179.5
"842665bffffffff",2021,206.8
"842665bffffffff",2022,209
"842665bffffffff",2023,220.5
"842665bffffffff",2024,194.7
"842665dffffffff",2010,164.1
"842665dffffffff",2011,145
"842665dffffffff",2012,108
"842665dffffffff",2013,163.6
"842665dffffffff",2014,164.9
"842665dffffffff",2015,97.7
"842665dffffffff",2016,160.9
"842665dffffffff",2017,193.9
"842665dffffffff",2018,161.5
"842665dffffffff",2019,151.8
"842665dffffffff",2020,165.3
"842665dffffffff",2021,178.5
"842665dffffffff",2022,178.9
"842665dffffffff",2023,198.1
"842665dffffffff",2024,181.6
"8426661ffffffff",2010,169.9
"8426661ffffffff",2011,179.4
"8426661ffffffff",2012,137.8
"8426661ffffffff",2013,209.5
"8426661ffffffff",2014,210.1
"8426661ffffffff",2015,183
"8426661ffffffff",2016,224
"8426661ffffffff",2017,225.1
"8426661ffffffff",2018,219.5
"8426661ffffffff",2019,188.2
"8426661ffffffff",2020,205
"8426661ffffffff",2021,211.1
"8426661ffffffff",2022,233.8
"8426661ffffffff",2023,231.5
"8426661ffffffff",2024,240.6
"8426663ffffffff",2010,167.5
"8426663ffffffff",2011,161.8
"8426663ffffffff",2012,82.5
"8426663ffffffff",2013,184.6
"8426663ffffffff",2014,218.2
"8426663ffffffff",2015,177.8
"8426663ffffffff",2016,218.8
"8426663ffffffff",2017,216.5
"8426663ffffffff",2018,200
"8426663ffffffff",2019,178.7
"8426663ffffffff",2020,185.6
"8426663ffffffff",2021,213.1
"8426663ffffffff",2022,226.9
"8426663ffffffff",2023,229.6
"8426663ffffffff",2024,225.4
"8426665ffffffff",2010,171.8
"8426665ffffffff",2011,180.1
"8426665ffffffff",2012,140.4
"8426665ffffffff",2013,201.8
"8426665ffffffff",2014,200.5
"8426665ffffffff",2015,210.1
"8426665ffffffff",2016,223.5
"8426665ffffffff",2017,234.8
"8426665ffffffff",2018,224.3
"8426665ffffffff",2019,187.6
"8426665ffffffff",2020,205.4
"8426665ffffffff",2021,207.6
"8426665ffffffff",2022,237.2
"8426665ffffffff",2023,228.3
"8426665ffffffff",2024,250.4
"8426667ffffffff",2010,172.6
"8426667ffffffff",2011,185.4
"8426667ffffffff",2012,130.7
"8426667ffffffff",2013,196.3
"8426667ffffffff",2014,208.7
"8426667ffffffff",2015,203.5
"8426667ffffffff",2016,236.8
"8426667ffffffff",2017,233
"8426667ffffffff",2018,219.8
"8426667ffffffff",2019,192
"8426667ffffffff",2020,211
"8426667ffffffff",2021,220.7
"8426667ffffffff",2022,233.6
"8426667ffffffff",2023,237.5
"8426667ffffffff",2024,226.9
"8426669ffffffff",2010,171.9
"8426669ffffffff",2011,172.4
"8426669ffffffff",2012,98.1
"8426669ffffffff",2013,182.9
"8426669ffffffff",2014,200.8
"8426669ffffffff",2015,182.6
"8426669ffffffff",2016,217.7
"8426669ffffffff",2017,218.8
"8426669ffffffff",2018,200.1
"8426669ffffffff",2019,180.1
"8426669ffffffff",2020,182
"8426669ffffffff",2021,207
"8426669ffffffff",2022,223.7
"8426669ffffffff",2023,221
"8426669ffffffff",2024,216.4
"842666bffffffff",2010,156.4
"842666bffffffff",2011,160.5
"842666bffffffff",2012,124.9
"842666bffffffff",2013,150.1
"842666bffffffff",2014,173.7
"842666bffffffff",2015,146.9
"842666bffffffff",2016,193.1
"842666bffffffff",2017,202.6
"842666bffffffff",2018,185.1
"842666bffffffff",2019,165.9
"842666bffffffff",2020,169.3
"842666bffffffff",2021,180.5
"842666bffffffff",2022,201.5
"842666bffffffff",2023,199.8
"842666bffffffff",2024,195.1
"842666dffffffff",2010,182.8
"842666dffffffff",2011,181.2
"842666dffffffff",2012,158.9
"842666dffffffff",2013,195.8
"842666dffffffff",2014,195.6
"842666dffffffff",2015,181.8
"842666dffffffff",2016,216
"842666dffffffff",2017,213.1
"842666dffffffff",2018,202.6
"842666dffffffff",2019,174.3
"842666dffffffff",2020,198.3
"842666dffffffff",2021,204.7
"842666dffffffff",2022,230
"842666dffffffff",2023,228.2
"842666dffffffff",2024,238.5
"8426681ffffffff",2010,137.6
"8426681ffffffff",2011,109.4
"8426681ffffffff",2012,52.7
"8426681ffffffff",2013,163.5
"8426681ffffffff",2014,163.7
"8426681ffffffff",2015,170.8
"8426681ffffffff",2016,143.9
"8426681ffffffff",2017,173.9
"8426681ffffffff",2018,185.4
"8426681ffffffff",2019,143.8
"8426681ffffffff",2020,182.9
"8426681ffffffff",2021,188.9
"8426681ffffffff",2022,183.8
"8426681ffffffff",2023,202.1
"8426681ffffffff",2024,182.3
"8426683ffffffff",NA,NA
"8426685ffffffff",2010,137.3
"8426685ffffffff",2011,136
"8426685ffffffff",2012,70.4
"8426685ffffffff",2013,168.9
"8426685ffffffff",2014,179.7
"8426685ffffffff",2015,151.2
"8426685ffffffff",2016,122.5
"8426685ffffffff",2017,190.9
"8426685ffffffff",2018,163.8
"8426685ffffffff",2019,138.7
"8426685ffffffff",2020,184.7
"8426685ffffffff",2021,186.1
"8426685ffffffff",2022,176.3
"8426685ffffffff",2023,199.4
"8426685ffffffff",2024,183
"8426687ffffffff",NA,NA
"8426689ffffffff",NA,NA
"842668bffffffff",NA,NA
"842668dffffffff",2010,150.4
"842668dffffffff",2011,128.6
"842668dffffffff",2012,38
"842668dffffffff",2013,182
"842668dffffffff",2014,192.4
"842668dffffffff",2015,173.3
"842668dffffffff",2016,155.4
"842668dffffffff",2017,202.9
"842668dffffffff",2018,203.1
"842668dffffffff",2019,142.4
"842668dffffffff",2020,205.6
"842668dffffffff",2021,208.2
"842668dffffffff",2022,208.4
"842668dffffffff",2023,217.8
"842668dffffffff",2024,207.7
"8426691ffffffff",NA,NA
"8426693ffffffff",NA,NA
"8426695ffffffff",NA,NA
"8426697ffffffff",NA,NA
"8426699ffffffff",NA,NA
"842669bffffffff",NA,NA
"842669dffffffff",NA,NA
"84266a1ffffffff",NA,NA
"84266a3ffffffff",NA,NA
"84266a5ffffffff",2010,145.1
"84266a5ffffffff",2011,163.5
"84266a5ffffffff",2012,73.9
"84266a5ffffffff",2013,198.6
"84266a5ffffffff",2014,201.6
"84266a5ffffffff",2015,192.3
"84266a5ffffffff",2016,151.5
"84266a5ffffffff",2017,203
"84266a5ffffffff",2018,191.1
"84266a5ffffffff",2019,174.5
"84266a5ffffffff",2020,204.4
"84266a5ffffffff",2021,217.3
"84266a5ffffffff",2022,201.3
"84266a5ffffffff",2023,202.9
"84266a5ffffffff",2024,215.6
"84266a7ffffffff",NA,NA
"84266a9ffffffff",2010,145.9
"84266a9ffffffff",2011,132.1
"84266a9ffffffff",2012,53
"84266a9ffffffff",2013,175.5
"84266a9ffffffff",2014,180.3
"84266a9ffffffff",2015,159.6
"84266a9ffffffff",2016,124.2
"84266a9ffffffff",2017,191.8
"84266a9ffffffff",2018,156.3
"84266a9ffffffff",2019,143.6
"84266a9ffffffff",2020,191.2
"84266a9ffffffff",2021,197.2
"84266a9ffffffff",2022,185.1
"84266a9ffffffff",2023,197.3
"84266a9ffffffff",2024,188.6
"84266abffffffff",NA,NA
"84266adffffffff",2010,145.1
"84266adffffffff",2011,163.5
"84266adffffffff",2012,73.9
"84266adffffffff",2013,198.6
"84266adffffffff",2014,201.6
"84266adffffffff",2015,192.3
"84266adffffffff",2016,151.5
"84266adffffffff",2017,203
"84266adffffffff",2018,191.1
"84266adffffffff",2019,174.5
"84266adffffffff",2020,204.4
"84266adffffffff",2021,217.3
"84266adffffffff",2022,201.3
"84266adffffffff",2023,202.9
"84266adffffffff",2024,215.6
"84266b1ffffffff",NA,NA
"84266b3ffffffff",NA,NA
"84266b5ffffffff",NA,NA
"84266b7ffffffff",NA,NA
"84266b9ffffffff",NA,NA
"84266bbffffffff",NA,NA
"84266bdffffffff",NA,NA
"84266c1ffffffff",2010,111.6
"84266c1ffffffff",2011,119.1
"84266c1ffffffff",2012,92.1
"84266c1ffffffff",2013,159
"84266c1ffffffff",2014,183.4
"84266c1ffffffff",2015,138.6
"84266c1ffffffff",2016,149.8
"84266c1ffffffff",2017,158.1
"84266c1ffffffff",2018,175.5
"84266c1ffffffff",2019,94.8
"84266c1ffffffff",2020,191
"84266c1ffffffff",2021,163.2
"84266c1ffffffff",2022,191.2
"84266c1ffffffff",2023,213
"84266c1ffffffff",2024,202.1
"84266c3ffffffff",2010,140.9
"84266c3ffffffff",2011,125.5
"84266c3ffffffff",2012,124
"84266c3ffffffff",2013,163.5
"84266c3ffffffff",2014,192.3
"84266c3ffffffff",2015,142
"84266c3ffffffff",2016,149.9
"84266c3ffffffff",2017,180.2
"84266c3ffffffff",2018,200.6
"84266c3ffffffff",2019,124.3
"84266c3ffffffff",2020,189.3
"84266c3ffffffff",2021,160.3
"84266c3ffffffff",2022,196
"84266c3ffffffff",2023,217.4
"84266c3ffffffff",2024,208.3
"84266c5ffffffff",NA,NA
"84266c7ffffffff",2010,128.2
"84266c7ffffffff",2011,123.6
"84266c7ffffffff",2012,66
"84266c7ffffffff",2013,155.9
"84266c7ffffffff",2014,179.1
"84266c7ffffffff",2015,157.9
"84266c7ffffffff",2016,143.4
"84266c7ffffffff",2017,179.6
"84266c7ffffffff",2018,185.4
"84266c7ffffffff",2019,138.7
"84266c7ffffffff",2020,189.2
"84266c7ffffffff",2021,186.6
"84266c7ffffffff",2022,194.4
"84266c7ffffffff",2023,207.6
"84266c7ffffffff",2024,192.9
"84266c9ffffffff",2010,160.5
"84266c9ffffffff",2011,134.3
"84266c9ffffffff",2012,86.1
"84266c9ffffffff",2013,203.1
"84266c9ffffffff",2014,210.9
"84266c9ffffffff",2015,189
"84266c9ffffffff",2016,183
"84266c9ffffffff",2017,196.2
"84266c9ffffffff",2018,214.9
"84266c9ffffffff",2019,176.5
"84266c9ffffffff",2020,217.4
"84266c9ffffffff",2021,194.8
"84266c9ffffffff",2022,219
"84266c9ffffffff",2023,230.7
"84266c9ffffffff",2024,225.6
"84266cbffffffff",2010,142
"84266cbffffffff",2011,124.4
"84266cbffffffff",2012,116
"84266cbffffffff",2013,174.6
"84266cbffffffff",2014,194.2
"84266cbffffffff",2015,174.8
"84266cbffffffff",2016,158.8
"84266cbffffffff",2017,194.9
"84266cbffffffff",2018,194.9
"84266cbffffffff",2019,125.4
"84266cbffffffff",2020,200.2
"84266cbffffffff",2021,172.7
"84266cbffffffff",2022,193.3
"84266cbffffffff",2023,208.3
"84266cbffffffff",2024,200.9
"84266cdffffffff",2010,143.5
"84266cdffffffff",2011,111.4
"84266cdffffffff",2012,61
"84266cdffffffff",2013,182.8
"84266cdffffffff",2014,196.8
"84266cdffffffff",2015,153.1
"84266cdffffffff",2016,168.2
"84266cdffffffff",2017,186
"84266cdffffffff",2018,200.6
"84266cdffffffff",2019,169.6
"84266cdffffffff",2020,187.9
"84266cdffffffff",2021,179.3
"84266cdffffffff",2022,209.6
"84266cdffffffff",2023,225
"84266cdffffffff",2024,207.4
"84266d1ffffffff",NA,NA
"84266d3ffffffff",NA,NA
"84266d5ffffffff",NA,NA
"84266d7ffffffff",NA,NA
"84266d9ffffffff",NA,NA
"84266dbffffffff",NA,NA
"84266ddffffffff",NA,NA
"84266e1ffffffff",2010,157.5
"84266e1ffffffff",2011,149.5
"84266e1ffffffff",2012,62.9
"84266e1ffffffff",2013,181.6
"84266e1ffffffff",2014,202.9
"84266e1ffffffff",2015,173.2
"84266e1ffffffff",2016,164.7
"84266e1ffffffff",2017,192.2
"84266e1ffffffff",2018,193.8
"84266e1ffffffff",2019,137.9
"84266e1ffffffff",2020,197.3
"84266e1ffffffff",2021,219.5
"84266e1ffffffff",2022,197.8
"84266e1ffffffff",2023,223.5
"84266e1ffffffff",2024,215.6
"84266e3ffffffff",2010,162.9
"84266e3ffffffff",2011,164
"84266e3ffffffff",2012,58.9
"84266e3ffffffff",2013,196.3
"84266e3ffffffff",2014,192
"84266e3ffffffff",2015,164.6
"84266e3ffffffff",2016,145.8
"84266e3ffffffff",2017,201.7
"84266e3ffffffff",2018,186.6
"84266e3ffffffff",2019,151.8
"84266e3ffffffff",2020,201.5
"84266e3ffffffff",2021,208
"84266e3ffffffff",2022,192.4
"84266e3ffffffff",2023,218.8
"84266e3ffffffff",2024,198.5
"84266e5ffffffff",2010,145.4
"84266e5ffffffff",2011,146.8
"84266e5ffffffff",2012,31.7
"84266e5ffffffff",2013,150.1
"84266e5ffffffff",2014,188.9
"84266e5ffffffff",2015,150.6
"84266e5ffffffff",2016,162.9
"84266e5ffffffff",2017,174.8
"84266e5ffffffff",2018,186.2
"84266e5ffffffff",2019,160.1
"84266e5ffffffff",2020,180.6
"84266e5ffffffff",2021,208
"84266e5ffffffff",2022,204.8
"84266e5ffffffff",2023,195.7
"84266e5ffffffff",2024,193
"84266e7ffffffff",2010,141.9
"84266e7ffffffff",2011,139.3
"84266e7ffffffff",2012,54.8
"84266e7ffffffff",2013,169.6
"84266e7ffffffff",2014,174.6
"84266e7ffffffff",2015,149.1
"84266e7ffffffff",2016,154.9
"84266e7ffffffff",2017,187.3
"84266e7ffffffff",2018,179.4
"84266e7ffffffff",2019,128.9
"84266e7ffffffff",2020,190
"84266e7ffffffff",2021,198.1
"84266e7ffffffff",2022,177.8
"84266e7ffffffff",2023,201.7
"84266e7ffffffff",2024,191.5
"84266e9ffffffff",2010,119.9
"84266e9ffffffff",2011,131.4
"84266e9ffffffff",2012,66.2
"84266e9ffffffff",2013,141.7
"84266e9ffffffff",2014,189.1
"84266e9ffffffff",2015,156.3
"84266e9ffffffff",2016,154.7
"84266e9ffffffff",2017,176.1
"84266e9ffffffff",2018,177.7
"84266e9ffffffff",2019,130.1
"84266e9ffffffff",2020,172.4
"84266e9ffffffff",2021,193.8
"84266e9ffffffff",2022,176.3
"84266e9ffffffff",2023,194.8
"84266e9ffffffff",2024,188.3
"84266ebffffffff",2010,123.5
"84266ebffffffff",2011,130.5
"84266ebffffffff",2012,49.5
"84266ebffffffff",2013,154.4
"84266ebffffffff",2014,169.7
"84266ebffffffff",2015,135.2
"84266ebffffffff",2016,135.6
"84266ebffffffff",2017,182.5
"84266ebffffffff",2018,172.9
"84266ebffffffff",2019,130.1
"84266ebffffffff",2020,182.6
"84266ebffffffff",2021,176.6
"84266ebffffffff",2022,180.8
"84266ebffffffff",2023,204
"84266ebffffffff",2024,189.5
"84266edffffffff",2010,157.4
"84266edffffffff",2011,149.9
"84266edffffffff",2012,61.3
"84266edffffffff",2013,154.5
"84266edffffffff",2014,200.9
"84266edffffffff",2015,170.7
"84266edffffffff",2016,159.7
"84266edffffffff",2017,193.8
"84266edffffffff",2018,194.7
"84266edffffffff",2019,163.5
"84266edffffffff",2020,196.1
"84266edffffffff",2021,217.8
"84266edffffffff",2022,211.7
"84266edffffffff",2023,205.9
"84266edffffffff",2024,204
"8426701ffffffff",2010,106.1
"8426701ffffffff",2011,131.4
"8426701ffffffff",2012,142.6
"8426701ffffffff",2013,157.2
"8426701ffffffff",2014,207.3
"8426701ffffffff",2015,182.3
"8426701ffffffff",2016,212.8
"8426701ffffffff",2017,194.4
"8426701ffffffff",2018,201.2
"8426701ffffffff",2019,173
"8426701ffffffff",2020,187.5
"8426701ffffffff",2021,165.7
"8426701ffffffff",2022,189.7
"8426701ffffffff",2023,209.6
"8426701ffffffff",2024,229.2
"8426703ffffffff",2010,109.1
"8426703ffffffff",2011,134.1
"8426703ffffffff",2012,129.8
"8426703ffffffff",2013,176.4
"8426703ffffffff",2014,213.5
"8426703ffffffff",2015,181.2
"8426703ffffffff",2016,215
"8426703ffffffff",2017,222.2
"8426703ffffffff",2018,221.5
"8426703ffffffff",2019,174.9
"8426703ffffffff",2020,205.2
"8426703ffffffff",2021,195.1
"8426703ffffffff",2022,214.4
"8426703ffffffff",2023,199.3
"8426703ffffffff",2024,237.5
"8426705ffffffff",2010,86
"8426705ffffffff",2011,85.8
"8426705ffffffff",2012,99.7
"8426705ffffffff",2013,137.7
"8426705ffffffff",2014,201.6
"8426705ffffffff",2015,148
"8426705ffffffff",2016,189.6
"8426705ffffffff",2017,134.3
"8426705ffffffff",2018,186.6
"8426705ffffffff",2019,154.6
"8426705ffffffff",2020,160.6
"8426705ffffffff",2021,130.6
"8426705ffffffff",2022,156.4
"8426705ffffffff",2023,175
"8426705ffffffff",2024,211.3
"8426707ffffffff",NA,NA
"8426709ffffffff",2010,123.3
"8426709ffffffff",2011,151.9
"8426709ffffffff",2012,157.3
"8426709ffffffff",2013,150.1
"8426709ffffffff",2014,203
"8426709ffffffff",2015,191.1
"8426709ffffffff",2016,207.1
"8426709ffffffff",2017,214.4
"8426709ffffffff",2018,198
"8426709ffffffff",2019,166.9
"8426709ffffffff",2020,192.6
"8426709ffffffff",2021,185.9
"8426709ffffffff",2022,208.8
"8426709ffffffff",2023,211.1
"8426709ffffffff",2024,225.3
"842670bffffffff",2010,150.9
"842670bffffffff",2011,167.5
"842670bffffffff",2012,159.9
"842670bffffffff",2013,184.9
"842670bffffffff",2014,206
"842670bffffffff",2015,200.6
"842670bffffffff",2016,217.2
"842670bffffffff",2017,232.1
"842670bffffffff",2018,224.3
"842670bffffffff",2019,197.9
"842670bffffffff",2020,202.3
"842670bffffffff",2021,197.4
"842670bffffffff",2022,226.7
"842670bffffffff",2023,231.7
"842670bffffffff",2024,240.1
"842670dffffffff",2010,132.1
"842670dffffffff",2011,161.4
"842670dffffffff",2012,133.2
"842670dffffffff",2013,153.1
"842670dffffffff",2014,202
"842670dffffffff",2015,206.7
"842670dffffffff",2016,217.7
"842670dffffffff",2017,225.1
"842670dffffffff",2018,220.1
"842670dffffffff",2019,189.5
"842670dffffffff",2020,181
"842670dffffffff",2021,203.8
"842670dffffffff",2022,195.6
"842670dffffffff",2023,221.1
"842670dffffffff",2024,237
"8426711ffffffff",2010,127.5
"8426711ffffffff",2011,135.2
"8426711ffffffff",2012,84.2
"8426711ffffffff",2013,165
"8426711ffffffff",2014,205.9
"8426711ffffffff",2015,159.6
"8426711ffffffff",2016,198.7
"8426711ffffffff",2017,189.7
"8426711ffffffff",2018,208.4
"8426711ffffffff",2019,154.9
"8426711ffffffff",2020,179.4
"8426711ffffffff",2021,172
"8426711ffffffff",2022,192
"8426711ffffffff",2023,183.2
"8426711ffffffff",2024,206.3
"8426713ffffffff",2010,157.3
"8426713ffffffff",2011,157.5
"8426713ffffffff",2012,118.5
"8426713ffffffff",2013,208.2
"8426713ffffffff",2014,231.2
"8426713ffffffff",2015,169.7
"8426713ffffffff",2016,205.7
"8426713ffffffff",2017,204.8
"8426713ffffffff",2018,233.2
"8426713ffffffff",2019,206.9
"8426713ffffffff",2020,217
"8426713ffffffff",2021,212.3
"8426713ffffffff",2022,225.6
"8426713ffffffff",2023,213.4
"8426713ffffffff",2024,236.4
"8426715ffffffff",2010,118.8
"8426715ffffffff",2011,129.2
"8426715ffffffff",2012,75.9
"8426715ffffffff",2013,153.8
"8426715ffffffff",2014,201.4
"8426715ffffffff",2015,157.9
"8426715ffffffff",2016,199.4
