"h3_address","year","yield"
"85267533fffffff",2020,201.1
"85267533fffffff",2021,206.3
"85267533fffffff",2022,233.3
"85267533fffffff",2023,224.2
"85267533fffffff",2024,238.1
"85267537fffffff",2010,157.8
"85267537fffffff",2011,166
"85267537fffffff",2012,155.6
"85267537fffffff",2013,189
"85267537fffffff",2014,214.4
"85267537fffffff",2015,192
"85267537fffffff",2016,227.1
"85267537fffffff",2017,229.5
"85267537fffffff",2018,229.8
"85267537fffffff",2019,191.3
"85267537fffffff",2020,201.1
"85267537fffffff",2021,206.3
"85267537fffffff",2022,233.3
"85267537fffffff",2023,224.2
"85267537fffffff",2024,238.1
"8526753bfffffff",2010,155.5
"8526753bfffffff",2011,169
"8526753bfffffff",2012,160.1
"8526753bfffffff",2013,187.8
"8526753bfffffff",2014,212.9
"8526753bfffffff",2015,203.2
"8526753bfffffff",2016,227.3
"8526753bfffffff",2017,235.8
"8526753bfffffff",2018,235.3
"8526753bfffffff",2019,189.5
"8526753bfffffff",2020,201.4
"8526753bfffffff",2021,192.9
"8526753bfffffff",2022,231.9
"8526753bfffffff",2023,232
"8526753bfffffff",2024,239
"85267543fffffff",2010,150.9
"85267543fffffff",2011,166.7
"85267543fffffff",2012,177
"85267543fffffff",2013,180.3
"85267543fffffff",2014,203.7
"85267543fffffff",2015,204.7
"85267543fffffff",2016,219.1
"85267543fffffff",2017,239.5
"85267543fffffff",2018,225.6
"85267543fffffff",2019,187.4
"85267543fffffff",2020,198
"85267543fffffff",2021,207
"85267543fffffff",2022,236.8
"85267543fffffff",2023,239.8
"85267543fffffff",2024,245.8
"85267547fffffff",2010,155.1
"85267547fffffff",2011,177.1
"85267547fffffff",2012,165.3
"85267547fffffff",2013,190.9
"85267547fffffff",2014,216.1
"85267547fffffff",2015,210.4
"85267547fffffff",2016,230.4
"85267547fffffff",2017,241.8
"85267547fffffff",2018,236.8
"85267547fffffff",2019,201.5
"85267547fffffff",2020,205.5
"85267547fffffff",2021,196.2
"85267547fffffff",2022,238.6
"85267547fffffff",2023,238.2
"85267547fffffff",2024,245.9
"8526754bfffffff",2010,150.9
"8526754bfffffff",2011,166.7
"8526754bfffffff",2012,177
"8526754bfffffff",2013,180.3
"8526754bfffffff",2014,203.7
"8526754bfffffff",2015,204.7
"8526754bfffffff",2016,219.1
"8526754bfffffff",2017,239.5
"8526754bfffffff",2018,225.6
"8526754bfffffff",2019,187.4
"8526754bfffffff",2020,198
"8526754bfffffff",2021,207
"8526754bfffffff",2022,236.8
"8526754bfffffff",2023,239.8
"8526754bfffffff",2024,245.8
"8526754ffffffff",2010,155.1
"8526754ffffffff",2011,177.1
"8526754ffffffff",2012,165.3
"8526754ffffffff",2013,190.9
"8526754ffffffff",2014,216.1
"8526754ffffffff",2015,210.4
"8526754ffffffff",2016,230.4
"8526754ffffffff",2017,241.8
"8526754ffffffff",2018,236.8
"8526754ffffffff",2019,201.5
"8526754ffffffff",2020,205.5
"8526754ffffffff",2021,196.2
"8526754ffffffff",2022,238.6
"8526754ffffffff",2023,238.2
"8526754ffffffff",2024,245.9
"85267553fffffff",2010,150.9
"85267553fffffff",2011,166.7
"85267553fffffff",2012,177
"85267553fffffff",2013,180.3
"85267553fffffff",2014,203.7
"85267553fffffff",2015,204.7
"85267553fffffff",2016,219.1
"85267553fffffff",2017,239.5
"85267553fffffff",2018,225.6
"85267553fffffff",2019,187.4
"85267553fffffff",2020,198
"85267553fffffff",2021,207
"85267553fffffff",2022,236.8
"85267553fffffff",2023,239.8
"85267553fffffff",2024,245.8
"85267557fffffff",2010,150.9
"85267557fffffff",2011,166.7
"85267557fffffff",2012,177
"85267557fffffff",2013,180.3
"85267557fffffff",2014,203.7
"85267557fffffff",2015,204.7
"85267557fffffff",2016,219.1
"85267557fffffff",2017,239.5
"85267557fffffff",2018,225.6
"85267557fffffff",2019,187.4
"85267557fffffff",2020,198
"85267557fffffff",2021,207
"85267557fffffff",2022,236.8
"85267557fffffff",2023,239.8
"85267557fffffff",2024,245.8
"8526755bfffffff",2010,150.9
"8526755bfffffff",2011,166.7
"8526755bfffffff",2012,177
"8526755bfffffff",2013,180.3
"8526755bfffffff",2014,203.7
"8526755bfffffff",2015,204.7
"8526755bfffffff",2016,219.1
"8526755bfffffff",2017,239.5
"8526755bfffffff",2018,225.6
"8526755bfffffff",2019,187.4
"8526755bfffffff",2020,198
"8526755bfffffff",2021,207
"8526755bfffffff",2022,236.8
"8526755bfffffff",2023,239.8
"8526755bfffffff",2024,245.8
"85267563fffffff",2010,155.1
"85267563fffffff",2011,177.1
"85267563fffffff",2012,165.3
"85267563fffffff",2013,190.9
"85267563fffffff",2014,216.1
"85267563fffffff",2015,210.4
"85267563fffffff",2016,230.4
"85267563fffffff",2017,241.8
"85267563fffffff",2018,236.8
"85267563fffffff",2019,201.5
"85267563fffffff",2020,205.5
"85267563fffffff",2021,196.2
"85267563fffffff",2022,238.6
"85267563fffffff",2023,238.2
"85267563fffffff",2024,245.9
"85267567fffffff",2010,134.7
"85267567fffffff",2011,154.7
"85267567fffffff",2012,118.9
"85267567fffffff",2013,171.7
"85267567fffffff",2014,213.7
"85267567fffffff",2015,165.7
"85267567fffffff",2016,213.7
"85267567fffffff",2017,210.6
"85267567fffffff",2018,221.5
"85267567fffffff",2019,174.5
"85267567fffffff",2020,194.1
"85267567fffffff",2021,189.2
"85267567fffffff",2022,218.4
"85267567fffffff",2023,202.7
"85267567fffffff",2024,227.4
"8526756bfffffff",2010,155.1
"8526756bfffffff",2011,177.1
"8526756bfffffff",2012,165.3
"8526756bfffffff",2013,190.9
"8526756bfffffff",2014,216.1
"8526756bfffffff",2015,210.4
"8526756bfffffff",2016,230.4
"8526756bfffffff",2017,241.8
"8526756bfffffff",2018,236.8
"8526756bfffffff",2019,201.5
"8526756bfffffff",2020,205.5
"8526756bfffffff",2021,196.2
"8526756bfffffff",2022,238.6
"8526756bfffffff",2023,238.2
"8526756bfffffff",2024,245.9
"8526756ffffffff",2010,155.1
"8526756ffffffff",2011,177.1
"8526756ffffffff",2012,165.3
"8526756ffffffff",2013,190.9
"8526756ffffffff",2014,216.1
"8526756ffffffff",2015,210.4
"8526756ffffffff",2016,230.4
"8526756ffffffff",2017,241.8
"8526756ffffffff",2018,236.8
"8526756ffffffff",2019,201.5
"8526756ffffffff",2020,205.5
"8526756ffffffff",2021,196.2
"8526756ffffffff",2022,238.6
"8526756ffffffff",2023,238.2
"8526756ffffffff",2024,245.9
"85267573fffffff",2010,155.5
"85267573fffffff",2011,169
"85267573fffffff",2012,160.1
"85267573fffffff",2013,187.8
"85267573fffffff",2014,212.9
"85267573fffffff",2015,203.2
"85267573fffffff",2016,227.3
"85267573fffffff",2017,235.8
"85267573fffffff",2018,235.3
"85267573fffffff",2019,189.5
"85267573fffffff",2020,201.4
"85267573fffffff",2021,192.9
"85267573fffffff",2022,231.9
"85267573fffffff",2023,232
"85267573fffffff",2024,239
"85267577fffffff",2010,155.5
"85267577fffffff",2011,169
"85267577fffffff",2012,160.1
"85267577fffffff",2013,187.8
"85267577fffffff",2014,212.9
"85267577fffffff",2015,203.2
"85267577fffffff",2016,227.3
"85267577fffffff",2017,235.8
"85267577fffffff",2018,235.3
"85267577fffffff",2019,189.5
"85267577fffffff",2020,201.4
"85267577fffffff",2021,192.9
"85267577fffffff",2022,231.9
"85267577fffffff",2023,232
"85267577fffffff",2024,239
"8526757bfffffff",2010,155.1
"8526757bfffffff",2011,177.1
"8526757bfffffff",2012,165.3
"8526757bfffffff",2013,190.9
"8526757bfffffff",2014,216.1
"8526757bfffffff",2015,210.4
"8526757bfffffff",2016,230.4
"8526757bfffffff",2017,241.8
"8526757bfffffff",2018,236.8
"8526757bfffffff",2019,201.5
"8526757bfffffff",2020,205.5
"8526757bfffffff",2021,196.2
"8526757bfffffff",2022,238.6
"8526757bfffffff",2023,238.2
"8526757bfffffff",2024,245.9
"85267583fffffff",2010,159.7
"85267583fffffff",2011,175.9
"85267583fffffff",2012,135.5
"85267583fffffff",2013,180.4
"85267583fffffff",2014,194.9
"85267583fffffff",2015,204
"85267583fffffff",2016,220.6
"85267583fffffff",2017,233.7
"85267583fffffff",2018,230.3
"85267583fffffff",2019,182
"85267583fffffff",2020,199.6
"85267583fffffff",2021,207.9
"85267583fffffff",2022,233.6
"85267583fffffff",2023,225.2
"85267583fffffff",2024,238.9
"85267587fffffff",2010,171.8
"85267587fffffff",2011,180.1
"85267587fffffff",2012,140.4
"85267587fffffff",2013,201.8
"85267587fffffff",2014,200.5
"85267587fffffff",2015,210.1
"85267587fffffff",2016,223.5
"85267587fffffff",2017,234.8
"85267587fffffff",2018,224.3
"85267587fffffff",2019,187.6
"85267587fffffff",2020,205.4
"85267587fffffff",2021,207.6
"85267587fffffff",2022,237.2
"85267587fffffff",2023,228.3
"85267587fffffff",2024,250.4
"8526758bfffffff",2010,159.7
"8526758bfffffff",2011,175.9
"8526758bfffffff",2012,135.5
"8526758bfffffff",2013,180.4
"8526758bfffffff",2014,194.9
"8526758bfffffff",2015,204
"8526758bfffffff",2016,220.6
"8526758bfffffff",2017,233.7
"8526758bfffffff",2018,230.3
"8526758bfffffff",2019,182
"8526758bfffffff",2020,199.6
"8526758bfffffff",2021,207.9
"8526758bfffffff",2022,233.6
"8526758bfffffff",2023,225.2
"8526758bfffffff",2024,238.9
"8526758ffffffff",2010,159.7
"8526758ffffffff",2011,175.9
"8526758ffffffff",2012,135.5
"8526758ffffffff",2013,180.4
"8526758ffffffff",2014,194.9
"8526758ffffffff",2015,204
"8526758ffffffff",2016,220.6
"8526758ffffffff",2017,233.7
"8526758ffffffff",2018,230.3
"8526758ffffffff",2019,182
"8526758ffffffff",2020,199.6
"8526758ffffffff",2021,207.9
"8526758ffffffff",2022,233.6
"8526758ffffffff",2023,225.2
"8526758ffffffff",2024,238.9
"85267593fffffff",2010,171.8
"85267593fffffff",2011,180.1
"85267593fffffff",2012,140.4
"85267593fffffff",2013,201.8
"85267593fffffff",2014,200.5
"85267593fffffff",2015,210.1
"85267593fffffff",2016,223.5
"85267593fffffff",2017,234.8
"85267593fffffff",2018,224.3
"85267593fffffff",2019,187.6
"85267593fffffff",2020,205.4
"85267593fffffff",2021,207.6
"85267593fffffff",2022,237.2
"85267593fffffff",2023,228.3
"85267593fffffff",2024,250.4
"85267597fffffff",2010,171.8
"85267597fffffff",2011,180.1
"85267597fffffff",2012,140.4
"85267597fffffff",2013,201.8
"85267597fffffff",2014,200.5
"85267597fffffff",2015,210.1
"85267597fffffff",2016,223.5
"85267597fffffff",2017,234.8
"85267597fffffff",2018,224.3
"85267597fffffff",2019,187.6
"85267597fffffff",2020,205.4
"85267597fffffff",2021,207.6
"85267597fffffff",2022,237.2
"85267597fffffff",2023,228.3
"85267597fffffff",2024,250.4
"8526759bfffffff",2010,159.7
"8526759bfffffff",2011,175.9
"8526759bfffffff",2012,135.5
"8526759bfffffff",2013,180.4
"8526759bfffffff",2014,194.9
"8526759bfffffff",2015,204
"8526759bfffffff",2016,220.6
"8526759bfffffff",2017,233.7
"8526759bfffffff",2018,230.3
"8526759bfffffff",2019,182
"8526759bfffffff",2020,199.6
"8526759bfffffff",2021,207.9
"8526759bfffffff",2022,233.6
"8526759bfffffff",2023,225.2
"8526759bfffffff",2024,238.9
"852675a3fffffff",2010,172.6
"852675a3fffffff",2011,185.4
"852675a3fffffff",2012,130.7
"852675a3fffffff",2013,196.3
"852675a3fffffff",2014,208.7
"852675a3fffffff",2015,203.5
"852675a3fffffff",2016,236.8
"852675a3fffffff",2017,233
"852675a3fffffff",2018,219.8
"852675a3fffffff",2019,192
"852675a3fffffff",2020,211
"852675a3fffffff",2021,220.7
"852675a3fffffff",2022,233.6
"852675a3fffffff",2023,237.5
"852675a3fffffff",2024,226.9
"852675a7fffffff",2010,157.8
"852675a7fffffff",2011,166
"852675a7fffffff",2012,155.6
"852675a7fffffff",2013,189
"852675a7fffffff",2014,214.4
"852675a7fffffff",2015,192
"852675a7fffffff",2016,227.1
"852675a7fffffff",2017,229.5
"852675a7fffffff",2018,229.8
"852675a7fffffff",2019,191.3
"852675a7fffffff",2020,201.1
"852675a7fffffff",2021,206.3
"852675a7fffffff",2022,233.3
"852675a7fffffff",2023,224.2
"852675a7fffffff",2024,238.1
"852675abfffffff",2010,166.8
"852675abfffffff",2011,185.1
"852675abfffffff",2012,145.7
"852675abfffffff",2013,187.8
"852675abfffffff",2014,206.8
"852675abfffffff",2015,217.2
"852675abfffffff",2016,234.5
"852675abfffffff",2017,236.8
"852675abfffffff",2018,242
"852675abfffffff",2019,198.5
"852675abfffffff",2020,216.6
"852675abfffffff",2021,216.9
"852675abfffffff",2022,242.7
"852675abfffffff",2023,235.7
"852675abfffffff",2024,236
"852675affffffff",2010,157.8
"852675affffffff",2011,166
"852675affffffff",2012,155.6
"852675affffffff",2013,189
"852675affffffff",2014,214.4
"852675affffffff",2015,192
"852675affffffff",2016,227.1
"852675affffffff",2017,229.5
"852675affffffff",2018,229.8
"852675affffffff",2019,191.3
"852675affffffff",2020,201.1
"852675affffffff",2021,206.3
"852675affffffff",2022,233.3
"852675affffffff",2023,224.2
"852675affffffff",2024,238.1
"852675b3fffffff",2010,171.8
"852675b3fffffff",2011,180.1
"852675b3fffffff",2012,140.4
"852675b3fffffff",2013,201.8
"852675b3fffffff",2014,200.5
"852675b3fffffff",2015,210.1
"852675b3fffffff",2016,223.5
"852675b3fffffff",2017,234.8
"852675b3fffffff",2018,224.3
"852675b3fffffff",2019,187.6
"852675b3fffffff",2020,205.4
"852675b3fffffff",2021,207.6
"852675b3fffffff",2022,237.2
"852675b3fffffff",2023,228.3
"852675b3fffffff",2024,250.4
"852675b7fffffff",2010,172.6
"852675b7fffffff",2011,185.4
"852675b7fffffff",2012,130.7
"852675b7fffffff",2013,196.3
"852675b7fffffff",2014,208.7
"852675b7fffffff",2015,203.5
"852675b7fffffff",2016,236.8
"852675b7fffffff",2017,233
"852675b7fffffff",2018,219.8
"852675b7fffffff",2019,192
"852675b7fffffff",2020,211
"852675b7fffffff",2021,220.7
"852675b7fffffff",2022,233.6
"852675b7fffffff",2023,237.5
"852675b7fffffff",2024,226.9
"852675bbfffffff",2010,166.8
"852675bbfffffff",2011,185.1
"852675bbfffffff",2012,145.7
"852675bbfffffff",2013,187.8
"852675bbfffffff",2014,206.8
"852675bbfffffff",2015,217.2
"852675bbfffffff",2016,234.5
"852675bbfffffff",2017,236.8
"852675bbfffffff",2018,242
"852675bbfffffff",2019,198.5
"852675bbfffffff",2020,216.6
"852675bbfffffff",2021,216.9
"852675bbfffffff",2022,242.7
"852675bbfffffff",2023,235.7
"852675bbfffffff",2024,236
"852675c3fffffff",2010,161.6
"852675c3fffffff",2011,177.8
"852675c3fffffff",2012,159.1
"852675c3fffffff",2013,183.6
"852675c3fffffff",2014,197.4
"852675c3fffffff",2015,199.4
"852675c3fffffff",2016,217.9
"852675c3fffffff",2017,230
"852675c3fffffff",2018,225.4
"852675c3fffffff",2019,184.5
"852675c3fffffff",2020,197.6
"852675c3fffffff",2021,211.4
"852675c3fffffff",2022,233.9
"852675c3fffffff",2023,226.4
"852675c3fffffff",2024,239.6
"852675c7fffffff",2010,159.7
"852675c7fffffff",2011,175.9
"852675c7fffffff",2012,135.5
"852675c7fffffff",2013,180.4
"852675c7fffffff",2014,194.9
"852675c7fffffff",2015,204
"852675c7fffffff",2016,220.6
"852675c7fffffff",2017,233.7
"852675c7fffffff",2018,230.3
"852675c7fffffff",2019,182
"852675c7fffffff",2020,199.6
"852675c7fffffff",2021,207.9
"852675c7fffffff",2022,233.6
"852675c7fffffff",2023,225.2
"852675c7fffffff",2024,238.9
"852675cbfffffff",2010,161.6
"852675cbfffffff",2011,177.8
"852675cbfffffff",2012,159.1
"852675cbfffffff",2013,183.6
"852675cbfffffff",2014,197.4
"852675cbfffffff",2015,199.4
"852675cbfffffff",2016,217.9
"852675cbfffffff",2017,230
"852675cbfffffff",2018,225.4
"852675cbfffffff",2019,184.5
"852675cbfffffff",2020,197.6
"852675cbfffffff",2021,211.4
"852675cbfffffff",2022,233.9
"852675cbfffffff",2023,226.4
"852675cbfffffff",2024,239.6
"852675cffffffff",2010,150.9
"852675cffffffff",2011,166.7
"852675cffffffff",2012,177
"852675cffffffff",2013,180.3
"852675cffffffff",2014,203.7
"852675cffffffff",2015,204.7
"852675cffffffff",2016,219.1
"852675cffffffff",2017,239.5
"852675cffffffff",2018,225.6
"852675cffffffff",2019,187.4
"852675cffffffff",2020,198
"852675cffffffff",2021,207
"852675cffffffff",2022,236.8
"852675cffffffff",2023,239.8
"852675cffffffff",2024,245.8
"852675d3fffffff",2010,163.7
"852675d3fffffff",2011,189
"852675d3fffffff",2012,148.9
"852675d3fffffff",2013,177.1
"852675d3fffffff",2014,195.7
"852675d3fffffff",2015,203.2
"852675d3fffffff",2016,222
"852675d3fffffff",2017,229.2
"852675d3fffffff",2018,229
"852675d3fffffff",2019,196.8
"852675d3fffffff",2020,185.8
"852675d3fffffff",2021,220.9
"852675d3fffffff",2022,238.1
"852675d3fffffff",2023,226.4
"852675d3fffffff",2024,263.9
"852675d7fffffff",2010,159.7
"852675d7fffffff",2011,175.9
"852675d7fffffff",2012,135.5
"852675d7fffffff",2013,180.4
"852675d7fffffff",2014,194.9
"852675d7fffffff",2015,204
"852675d7fffffff",2016,220.6
"852675d7fffffff",2017,233.7
"852675d7fffffff",2018,230.3
"852675d7fffffff",2019,182
"852675d7fffffff",2020,199.6
"852675d7fffffff",2021,207.9
"852675d7fffffff",2022,233.6
"852675d7fffffff",2023,225.2
"852675d7fffffff",2024,238.9
"852675dbfffffff",2010,163.7
"852675dbfffffff",2011,189
"852675dbfffffff",2012,148.9
"852675dbfffffff",2013,177.1
"852675dbfffffff",2014,195.7
"852675dbfffffff",2015,203.2
"852675dbfffffff",2016,222
"852675dbfffffff",2017,229.2
"852675dbfffffff",2018,229
"852675dbfffffff",2019,196.8
"852675dbfffffff",2020,185.8
"852675dbfffffff",2021,220.9
"852675dbfffffff",2022,238.1
"852675dbfffffff",2023,226.4
"852675dbfffffff",2024,263.9
"85267603fffffff",2010,155
"85267603fffffff",2011,178.4
"85267603fffffff",2012,150.1
"85267603fffffff",2013,158.6
"85267603fffffff",2014,188.4
"85267603fffffff",2015,199.7
"85267603fffffff",2016,216.5
"85267603fffffff",2017,224
"85267603fffffff",2018,224.5
"85267603fffffff",2019,198.4
"85267603fffffff",2020,133.3
"85267603fffffff",2021,208.9
"85267603fffffff",2022,199.5
"85267603fffffff",2023,216.6
"85267603fffffff",2024,236.8
"85267607fffffff",2010,118.3
"85267607fffffff",2011,162.6
"85267607fffffff",2012,123.8
"85267607fffffff",2013,160.5
"85267607fffffff",2014,184.4
"85267607fffffff",2015,191
"85267607fffffff",2016,213.7
"85267607fffffff",2017,179.5
"85267607fffffff",2018,207.2
"85267607fffffff",2019,188
"85267607fffffff",2020,188.6
"85267607fffffff",2021,212.2
"85267607fffffff",2022,193.6
"85267607fffffff",2023,219.5
"85267607fffffff",2024,222.3
"8526760bfffffff",2010,149.2
"8526760bfffffff",2011,170.6
"8526760bfffffff",2012,155.8
"8526760bfffffff",2013,158.7
"8526760bfffffff",2014,193.8
"8526760bfffffff",2015,209
"8526760bfffffff",2016,220.9
"8526760bfffffff",2017,219.8
"8526760bfffffff",2018,225.1
"8526760bfffffff",2019,218.3
"8526760bfffffff",2020,155.1
"8526760bfffffff",2021,231.7
"8526760bfffffff",2022,208.6
"8526760bfffffff",2023,234.2
"8526760bfffffff",2024,242
"8526760ffffffff",2010,118.3
"8526760ffffffff",2011,162.6
"8526760ffffffff",2012,123.8
"8526760ffffffff",2013,160.5
"8526760ffffffff",2014,184.4
"8526760ffffffff",2015,191
"8526760ffffffff",2016,213.7
"8526760ffffffff",2017,179.5
"8526760ffffffff",2018,207.2
"8526760ffffffff",2019,188
"8526760ffffffff",2020,188.6
"8526760ffffffff",2021,212.2
"8526760ffffffff",2022,193.6
"8526760ffffffff",2023,219.5
"8526760ffffffff",2024,222.3
"85267613fffffff",2010,155
"85267613fffffff",2011,178.4
"85267613fffffff",2012,150.1
"85267613fffffff",2013,158.6
"85267613fffffff",2014,188.4
"85267613fffffff",2015,199.7
"85267613fffffff",2016,216.5
"85267613fffffff",2017,224
"85267613fffffff",2018,224.5
"85267613fffffff",2019,198.4
"85267613fffffff",2020,133.3
"85267613fffffff",2021,208.9
"85267613fffffff",2022,199.5
"85267613fffffff",2023,216.6
"85267613fffffff",2024,236.8
"85267617fffffff",2010,155
"85267617fffffff",2011,178.4
"85267617fffffff",2012,150.1
"85267617fffffff",2013,158.6
"85267617fffffff",2014,188.4
"85267617fffffff",2015,199.7
"85267617fffffff",2016,216.5
"85267617fffffff",2017,224
"85267617fffffff",2018,224.5
"85267617fffffff",2019,198.4
"85267617fffffff",2020,133.3
"85267617fffffff",2021,208.9
"85267617fffffff",2022,199.5
"85267617fffffff",2023,216.6
"85267617fffffff",2024,236.8
"8526761bfffffff",2010,149.2
"8526761bfffffff",2011,170.6
"8526761bfffffff",2012,155.8
"8526761bfffffff",2013,158.7
"8526761bfffffff",2014,193.8
"8526761bfffffff",2015,209
"8526761bfffffff",2016,220.9
"8526761bfffffff",2017,219.8
"8526761bfffffff",2018,225.1
"8526761bfffffff",2019,218.3
"8526761bfffffff",2020,155.1
"8526761bfffffff",2021,231.7
"8526761bfffffff",2022,208.6
"8526761bfffffff",2023,234.2
"8526761bfffffff",2024,242
"85267623fffffff",2010,112.8
"85267623fffffff",2011,157.8
"85267623fffffff",2012,114.7
"85267623fffffff",2013,156.6
"85267623fffffff",2014,194
"85267623fffffff",2015,197
"85267623fffffff",2016,214.1
"85267623fffffff",2017,189.3
"85267623fffffff",2018,219
"85267623fffffff",2019,182.6
"85267623fffffff",2020,172.8
"85267623fffffff",2021,193.7
"85267623fffffff",2022,173
"85267623fffffff",2023,229.1
"85267623fffffff",2024,213.5
"85267627fffffff",2010,89.9
"85267627fffffff",2011,130.2
"85267627fffffff",2012,96.2
"85267627fffffff",2013,151.3
"85267627fffffff",2014,202.2
"85267627fffffff",2015,165.7
"85267627fffffff",2016,209.6
"85267627fffffff",2017,159.2
"85267627fffffff",2018,197.6
"85267627fffffff",2019,178.3
"85267627fffffff",2020,169.3
"85267627fffffff",2021,184.9
"85267627fffffff",2022,170.1
"85267627fffffff",2023,206.1
"85267627fffffff",2024,220.5
"8526762bfffffff",2010,118.3
"8526762bfffffff",2011,162.6
"8526762bfffffff",2012,123.8
"8526762bfffffff",2013,160.5
"8526762bfffffff",2014,184.4
"8526762bfffffff",2015,191
"8526762bfffffff",2016,213.7
"8526762bfffffff",2017,179.5
"8526762bfffffff",2018,207.2
"8526762bfffffff",2019,188
"8526762bfffffff",2020,188.6
"8526762bfffffff",2021,212.2
"8526762bfffffff",2022,193.6
"8526762bfffffff",2023,219.5
"8526762bfffffff",2024,222.3
"8526762ffffffff",2010,89.9
"8526762ffffffff",2011,130.2
"8526762ffffffff",2012,96.2
"8526762ffffffff",2013,151.3
"8526762ffffffff",2014,202.2
"8526762ffffffff",2015,165.7
"8526762ffffffff",2016,209.6
"8526762ffffffff",2017,159.2
"8526762ffffffff",2018,197.6
"8526762ffffffff",2019,178.3
"8526762ffffffff",2020,169.3
"8526762ffffffff",2021,184.9
"8526762ffffffff",2022,170.1
"8526762ffffffff",2023,206.1
"8526762ffffffff",2024,220.5
"85267633fffffff",2010,112.8
"85267633fffffff",2011,157.8
"85267633fffffff",2012,114.7
"85267633fffffff",2013,156.6
"85267633fffffff",2014,194
"85267633fffffff",2015,197
"85267633fffffff",2016,214.1
"85267633fffffff",2017,189.3
"85267633fffffff",2018,219
"85267633fffffff",2019,182.6
"85267633fffffff",2020,172.8
"85267633fffffff",2021,193.7
"85267633fffffff",2022,173
"85267633fffffff",2023,229.1
"85267633fffffff",2024,213.5
"85267637fffffff",2010,112.8
"85267637fffffff",2011,157.8
"85267637fffffff",2012,114.7
"85267637fffffff",2013,156.6
"85267637fffffff",2014,194
"85267637fffffff",2015,197
"85267637fffffff",2016,214.1
"85267637fffffff",2017,189.3
"85267637fffffff",2018,219
"85267637fffffff",2019,182.6
"85267637fffffff",2020,172.8
"85267637fffffff",2021,193.7
"85267637fffffff",2022,173
"85267637fffffff",2023,229.1
"85267637fffffff",2024,213.5
"8526763bfffffff",2010,118.3
"8526763bfffffff",2011,162.6
"8526763bfffffff",2012,123.8
"8526763bfffffff",2013,160.5
"8526763bfffffff",2014,184.4
"8526763bfffffff",2015,191
"8526763bfffffff",2016,213.7
"8526763bfffffff",2017,179.5
"8526763bfffffff",2018,207.2
"8526763bfffffff",2019,188
"8526763bfffffff",2020,188.6
"8526763bfffffff",2021,212.2
"8526763bfffffff",2022,193.6
"8526763bfffffff",2023,219.5
"8526763bfffffff",2024,222.3
"85267643fffffff",2010,149.2
"85267643fffffff",2011,170.6
"85267643fffffff",2012,155.8
"85267643fffffff",2013,158.7
"85267643fffffff",2014,193.8
"85267643fffffff",2015,209
"85267643fffffff",2016,220.9
"85267643fffffff",2017,219.8
"85267643fffffff",2018,225.1
"85267643fffffff",2019,218.3
"85267643fffffff",2020,155.1
"85267643fffffff",2021,231.7
"85267643fffffff",2022,208.6
"85267643fffffff",2023,234.2
"85267643fffffff",2024,242
"85267647fffffff",2010,149.2
"85267647fffffff",2011,170.6
"85267647fffffff",2012,155.8
"85267647fffffff",2013,158.7
"85267647fffffff",2014,193.8
"85267647fffffff",2015,209
"85267647fffffff",2016,220.9
"85267647fffffff",2017,219.8
"85267647fffffff",2018,225.1
"85267647fffffff",2019,218.3
"85267647fffffff",2020,155.1
"85267647fffffff",2021,231.7
"85267647fffffff",2022,208.6
"85267647fffffff",2023,234.2
"85267647fffffff",2024,242
"8526764bfffffff",2010,129.3
"8526764bfffffff",2011,155.6
"8526764bfffffff",2012,153.9
"8526764bfffffff",2013,141
"8526764bfffffff",2014,182.6
"8526764bfffffff",2015,188.9
"8526764bfffffff",2016,213.2
"8526764bfffffff",2017,204.5
"8526764bfffffff",2018,186.1
"8526764bfffffff",2019,199.4
"8526764bfffffff",2020,143.2
"8526764bfffffff",2021,220.3
"8526764bfffffff",2022,196.1
"8526764bfffffff",2023,213.3
"8526764bfffffff",2024,226.5
"8526764ffffffff",2010,96.4
"8526764ffffffff",2011,141
"8526764ffffffff",2012,109.1
"8526764ffffffff",2013,144
"8526764ffffffff",2014,173.8
"8526764ffffffff",2015,176.2
"8526764ffffffff",2016,202.1
"8526764ffffffff",2017,174.3
"8526764ffffffff",2018,185.7
"8526764ffffffff",2019,177.2
"8526764ffffffff",2020,181.6
"8526764ffffffff",2021,211.2
"8526764ffffffff",2022,178.3
"8526764ffffffff",2023,205.9
"8526764ffffffff",2024,223.8
"85267653fffffff",2010,149.2
"85267653fffffff",2011,170.6
"85267653fffffff",2012,155.8
"85267653fffffff",2013,158.7
"85267653fffffff",2014,193.8
"85267653fffffff",2015,209
"85267653fffffff",2016,220.9
"85267653fffffff",2017,219.8
"85267653fffffff",2018,225.1
"85267653fffffff",2019,218.3
"85267653fffffff",2020,155.1
"85267653fffffff",2021,231.7
"85267653fffffff",2022,208.6
"85267653fffffff",2023,234.2
"85267653fffffff",2024,242
"85267657fffffff",2010,149.2
"85267657fffffff",2011,170.6
"85267657fffffff",2012,155.8
"85267657fffffff",2013,158.7
"85267657fffffff",2014,193.8
"85267657fffffff",2015,209
"85267657fffffff",2016,220.9
"85267657fffffff",2017,219.8
"85267657fffffff",2018,225.1
"85267657fffffff",2019,218.3
"85267657fffffff",2020,155.1
"85267657fffffff",2021,231.7
"85267657fffffff",2022,208.6
"85267657fffffff",2023,234.2
"85267657fffffff",2024,242
"8526765bfffffff",2010,149.2
